Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,Policy Tenure,Policy Tenure Buckets
POL15948540,Auto,91110,1304.85,43363,43985,Quarterly,Lapsed,CUST85740069,622,<2 years
POL45059272,Auto,224717,959.21,44215,46510,Quarterly,Terminated,CUST46135838,2295,<8 years
POL46263397,Auto,360092,865.23,42836,44505,Annually,Lapsed,CUST29662093,1669,<6 years
POL66640089,Auto,202518,1962.5,42247,43914,Annually,Active,CUST39109112,1667,<6 years
POL17047233,Health,118646,886.01,43506,44090,Annually,Terminated,CUST91136281,584,<2 years
POL96919228,Auto,234987,1091.57,44378,45340,Quarterly,Terminated,CUST61552560,962,<4 years
POL33693707,Life,96347,1026.62,42254,43675,Annually,Terminated,CUST04837076,1421,<4 years
POL81185546,Auto,419914,1703.82,44316,46513,Monthly,Active,CUST40947181,2197,<8 years
POL05429840,Property,452687,643.69,44832,48043,Monthly,Lapsed,CUST85912220,3211,>8yrs
POL50110641,Health,134899,1525.26,43348,46674,Annually,Lapsed,CUST36291804,3326,>8yrs
POL71744441,Property,45719,1178.85,45310,46279,Quarterly,Active,CUST56686028,969,<4 years
POL80794764,Life,416921,850.4,44724,45118,Monthly,Lapsed,CUST78396108,394,<2 years
POL64700295,Health,190977,613.68,44939,46482,Monthly,Lapsed,CUST26099440,1543,<6 years
POL98412521,Auto,403628,1501.08,44578,46124,Annually,Terminated,CUST08493059,1546,<6 years
POL23491107,Auto,212209,627.53,42440,45950,Annually,Active,CUST83363685,3510,>8yrs
POL97266170,Property,249169,934.44,43441,47056,Annually,Active,CUST55627676,3615,>8yrs
POL60046834,Auto,466708,1627.2,42929,45040,Annually,Active,CUST51111317,2111,<6 years
POL72656147,Health,158303,844.36,43858,45473,Quarterly,Lapsed,CUST30357576,1615,<6 years
POL74554228,Property,452312,1106.4,45568,47486,Quarterly,Active,CUST11612855,1918,<6 years
POL98054081,Property,48573,1392.21,44912,46158,Monthly,Active,CUST60824429,1246,<4 years
POL35020187,Life,466169,1358.37,43798,47397,Annually,Lapsed,CUST02991127,3599,>8yrs
POL44308362,Property,303516,1158.86,45087,48730,Monthly,Active,CUST93992111,3643,>8yrs
POL68261547,Health,410536,633.68,45027,46880,Quarterly,Active,CUST19108691,1853,<6 years
POL26905808,Property,141609,196.74,44340,44772,Quarterly,Terminated,CUST78462039,432,<2 years
POL86166507,Life,214776,253.68,42468,43711,Quarterly,Lapsed,CUST13689205,1243,<4 years
POL50777099,Auto,334371,552.62,44208,46474,Annually,Terminated,CUST22397471,2266,<8 years
POL93547945,Life,46781,686.93,44883,45695,Quarterly,Terminated,CUST04561776,812,<4 years
POL07046709,Health,36024,1853.04,43354,45712,Quarterly,Active,CUST53665257,2358,<8 years
POL21148415,Property,106670,632.96,45058,48083,Monthly,Terminated,CUST98992009,3025,>8yrs
POL82205448,Auto,129412,1673.14,42089,45477,Quarterly,Lapsed,CUST79849439,3388,>8yrs
POL12315723,Property,390789,1513.34,42844,43607,Monthly,Active,CUST54396483,763,<4 years
POL47731308,Life,151544,395.65,44080,45622,Monthly,Active,CUST09474103,1542,<6 years
POL43397255,Health,133754,154.22,42986,45056,Quarterly,Terminated,CUST01185474,2070,<6 years
POL11204815,Auto,124735,204.52,43839,45814,Monthly,Lapsed,CUST56167007,1975,<6 years
POL99143995,Health,368669,144.68,44043,46328,Monthly,Lapsed,CUST70239521,2285,<8 years
POL26146635,Health,275838,321.71,42611,43122,Monthly,Active,CUST48452402,511,<2 years
POL26656861,Life,138326,1402.71,45548,47542,Quarterly,Lapsed,CUST93751085,1994,<6 years
POL35610268,Health,116291,612.66,43826,45076,Annually,Lapsed,CUST78008020,1250,<4 years
POL85095212,Health,164189,1084.78,42684,45104,Annually,Active,CUST74762381,2420,<8 years
POL50064094,Life,432339,823.64,43611,47246,Monthly,Terminated,CUST40497767,3635,>8yrs
POL21104754,Property,76260,1384.96,44007,47569,Monthly,Terminated,CUST73757395,3562,>8yrs
POL17443101,Life,424710,996.74,45361,45751,Quarterly,Terminated,CUST80853586,390,<2 years
POL13777499,Health,272922,343.2,44377,45542,Annually,Active,CUST94275292,1165,<4 years
POL64793827,Life,238235,1656.4,43496,44460,Monthly,Active,CUST09278133,964,<4 years
POL04297854,Property,376917,1111.15,44063,47459,Monthly,Lapsed,CUST24392889,3396,>8yrs
POL25054429,Property,338954,820.99,42187,44810,Annually,Active,CUST52334519,2623,<8 years
POL83519950,Property,323441,1832.8,42230,45754,Quarterly,Terminated,CUST26015722,3524,>8yrs
POL01371032,Life,349012,731.27,45242,48797,Quarterly,Terminated,CUST63174810,3555,>8yrs
POL73793836,Life,388832,1602.02,42092,44084,Annually,Lapsed,CUST60349469,1992,<6 years
POL96932553,Life,118535,805.62,43018,43488,Monthly,Terminated,CUST34385565,470,<2 years
POL28853856,Life,142803,1928.8,44655,45953,Monthly,Active,CUST72652198,1298,<4 years
POL65042207,Property,239026,1460.75,44120,46859,Monthly,Active,CUST40045796,2739,<8 years
POL94939680,Health,462424,137.57,45140,45664,Monthly,Terminated,CUST10853720,524,<2 years
POL31533848,Health,266312,471.86,42146,44795,Annually,Active,CUST94483327,2649,<8 years
POL06413142,Property,35387,368.87,42112,43986,Quarterly,Lapsed,CUST09520022,1874,<6 years
POL28065491,Property,186104,864.39,42866,44546,Monthly,Lapsed,CUST63233311,1680,<6 years
POL98433170,Auto,33114,453.66,44599,45552,Annually,Active,CUST83535400,953,<4 years
POL73294320,Auto,283030,1725.1,42323,42814,Monthly,Terminated,CUST60130955,491,<2 years
POL14657611,Property,483029,1752.28,43054,45026,Quarterly,Lapsed,CUST95624970,1972,<6 years
POL58974752,Property,237596,726.81,44916,46370,Annually,Active,CUST38365918,1454,<4 years
POL89482669,Health,330562,1679.97,43418,44114,Monthly,Terminated,CUST84108163,696,<2 years
POL08716825,Health,448483,771.08,42626,43263,Quarterly,Active,CUST58545735,637,<2 years
POL19720600,Life,281257,1952.89,44869,48156,Quarterly,Terminated,CUST25075822,3287,>8yrs
POL16699537,Auto,312641,1023.37,44897,45772,Monthly,Terminated,CUST97427667,875,<4 years
POL26365674,Life,315732,1003.84,45262,46219,Quarterly,Terminated,CUST50521862,957,<4 years
POL86711709,Health,360716,845.05,43874,47402,Quarterly,Terminated,CUST87543401,3528,>8yrs
POL29474046,Auto,143838,992.73,44694,47032,Annually,Lapsed,CUST43290947,2338,<8 years
POL45601263,Auto,322907,1115.8,42294,43575,Monthly,Lapsed,CUST88564180,1281,<4 years
POL61565872,Property,308673,1813.59,42159,45170,Annually,Terminated,CUST74326403,3011,>8yrs
POL52327651,Auto,203894,974.62,42748,43370,Quarterly,Terminated,CUST96220731,622,<2 years
POL40589612,Property,259130,1309.5,42961,45051,Quarterly,Active,CUST19050438,2090,<6 years
POL72673699,Auto,147649,1822.91,44694,46210,Monthly,Active,CUST87659219,1516,<6 years
POL86347307,Life,91932,923.84,44046,45857,Quarterly,Terminated,CUST70768869,1811,<6 years
POL74599769,Life,475179,622.45,43828,47195,Quarterly,Active,CUST10059686,3367,>8yrs
POL02256240,Auto,240401,585.17,44121,45021,Quarterly,Active,CUST24107438,900,<4 years
POL02002771,Health,239634,1599.3,44104,46684,Annually,Lapsed,CUST69731138,2580,<8 years
POL43561258,Auto,31875,975.87,42407,44993,Annually,Active,CUST80257562,2586,<8 years
POL83865881,Health,350959,603.87,43961,45311,Quarterly,Terminated,CUST96661441,1350,<4 years
POL91395324,Property,332486,933.6,43116,44752,Quarterly,Active,CUST11944824,1636,<6 years
POL86285298,Health,195869,786.5,45611,47969,Monthly,Lapsed,CUST93655605,2358,<8 years
POL86723130,Life,383574,915.35,43445,46986,Monthly,Lapsed,CUST09537081,3541,>8yrs
POL32900389,Life,173919,1393,45293,47304,Quarterly,Terminated,CUST25676469,2011,<6 years
POL90610731,Health,355440,1268.27,43110,45227,Annually,Lapsed,CUST33290834,2117,<6 years
POL85757109,Health,482681,1351.18,44331,45077,Annually,Terminated,CUST05516743,746,<4 years
POL11989725,Auto,193038,1237.43,44579,46240,Quarterly,Lapsed,CUST63815413,1661,<6 years
POL00974449,Auto,251495,1368.92,43933,47032,Annually,Active,CUST18686353,3099,>8yrs
POL24717008,Health,47600,1474.7,42867,45843,Quarterly,Terminated,CUST14584400,2976,>8yrs
POL34269181,Life,316937,309.78,45197,48055,Quarterly,Lapsed,CUST16443965,2858,<8 years
POL29465290,Property,367107,1255.74,44114,44842,Quarterly,Active,CUST98365528,728,<2 years
POL62243302,Health,335451,596.43,42143,43552,Quarterly,Active,CUST29312542,1409,<4 years
POL64410288,Health,29271,1315.18,42711,45964,Monthly,Active,CUST25430988,3253,>8yrs
POL99021522,Life,474504,1646.76,43732,46363,Monthly,Terminated,CUST50424339,2631,<8 years
POL82132627,Auto,461130,1336.96,42661,44814,Monthly,Lapsed,CUST09948159,2153,<6 years
POL60496337,Life,316634,1414.53,42724,43091,Quarterly,Active,CUST17130339,367,<2 years
POL15628115,Health,441334,1931.24,43645,47069,Annually,Lapsed,CUST21126941,3424,>8yrs
POL62548114,Health,270393,263.65,43455,44277,Quarterly,Active,CUST64728299,822,<4 years
POL29520885,Health,331058,171.06,44362,45264,Annually,Active,CUST79795033,902,<4 years
POL30595324,Life,361733,1635.92,44916,46316,Quarterly,Terminated,CUST77664811,1400,<4 years
POL03911421,Health,196164,226.69,42926,44932,Monthly,Terminated,CUST89603721,2006,<6 years
POL90576138,Auto,224111,1466.18,45432,47168,Monthly,Terminated,CUST42335952,1736,<6 years
POL84274065,Property,422709,1612.89,43491,44057,Annually,Lapsed,CUST81230725,566,<2 years
POL83835374,Property,212060,326.08,42086,42578,Annually,Active,CUST78330003,492,<2 years
POL59501098,Auto,220113,566.75,44858,47337,Quarterly,Terminated,CUST64051127,2479,<8 years
POL05014236,Life,180738,1277.45,42538,43774,Quarterly,Lapsed,CUST56880167,1236,<4 years
POL87430711,Property,247797,976.44,44656,46698,Quarterly,Lapsed,CUST81394306,2042,<6 years
POL04286300,Life,89320,1881.82,43301,45194,Monthly,Active,CUST41108480,1893,<6 years
POL27460532,Life,345245,249.7,45214,46778,Quarterly,Lapsed,CUST67298391,1564,<6 years
POL96972550,Property,401963,510.39,43996,47638,Annually,Lapsed,CUST76916753,3642,>8yrs
POL58339093,Life,103772,565.86,43477,45783,Annually,Terminated,CUST85127866,2306,<8 years
POL44082493,Life,130749,539.27,42797,43594,Monthly,Terminated,CUST75884494,797,<4 years
POL98942710,Health,373098,1116.45,43642,46278,Annually,Terminated,CUST26711431,2636,<8 years
POL33015134,Auto,20749,526.53,43725,46601,Monthly,Active,CUST70266451,2876,<8 years
POL56933693,Property,61480,1789.36,44349,44739,Monthly,Lapsed,CUST41268290,390,<2 years
POL20256761,Life,315799,782.27,45112,46160,Quarterly,Lapsed,CUST91596645,1048,<4 years
POL85669523,Auto,322280,248.93,43997,46494,Quarterly,Lapsed,CUST97214840,2497,<8 years
POL59177631,Property,35008,1788.14,42849,44558,Quarterly,Terminated,CUST36507345,1709,<6 years
POL81473954,Health,479555,338.78,45000,46545,Annually,Lapsed,CUST39308148,1545,<6 years
POL03154234,Life,460099,1142.68,44537,47639,Quarterly,Terminated,CUST70357391,3102,>8yrs
POL56172682,Health,266978,1988.45,44431,46728,Annually,Terminated,CUST18771479,2297,<8 years
POL33238422,Health,55375,1280.37,42167,45565,Annually,Lapsed,CUST16390802,3398,>8yrs
POL27372206,Health,461499,253.93,45473,45881,Monthly,Lapsed,CUST91487291,408,<2 years
POL10833752,Property,362121,236.51,44536,44930,Quarterly,Active,CUST44615637,394,<2 years
POL40158884,Life,358163,1262.54,45238,48354,Monthly,Active,CUST04086033,3116,>8yrs
POL78507070,Property,427330,434.16,45640,46260,Monthly,Lapsed,CUST64506627,620,<2 years
POL19362691,Health,119931,1964.51,43115,44386,Quarterly,Terminated,CUST73838703,1271,<4 years
POL06565717,Auto,35391,732.06,42081,45634,Quarterly,Terminated,CUST49079642,3553,>8yrs
POL26935323,Auto,318425,859.81,43333,45882,Monthly,Terminated,CUST71340569,2549,<8 years
POL71741054,Property,354095,675.57,42979,44930,Quarterly,Lapsed,CUST34044455,1951,<6 years
POL72311298,Health,234126,1124.72,44736,47840,Monthly,Terminated,CUST86143785,3104,>8yrs
POL89729174,Health,234701,372.31,42161,44252,Monthly,Terminated,CUST83809007,2091,<6 years
POL86664104,Life,233117,853.96,42493,43699,Annually,Lapsed,CUST33350545,1206,<4 years
POL80418743,Auto,195897,873.53,42614,43890,Quarterly,Active,CUST26368794,1276,<4 years
POL37305327,Health,156517,484.6,42617,43909,Monthly,Active,CUST01418216,1292,<4 years
POL89665327,Life,115489,1213,43632,44835,Annually,Lapsed,CUST99294379,1203,<4 years
POL50162963,Health,47507,1100.68,44124,45348,Quarterly,Lapsed,CUST79016088,1224,<4 years
POL53959309,Property,138740,1219.12,45287,47341,Annually,Terminated,CUST39239739,2054,<6 years
POL63414573,Auto,397717,743.24,45604,47934,Monthly,Terminated,CUST17102318,2330,<8 years
POL01969422,Auto,256391,1473.86,44702,48011,Quarterly,Terminated,CUST49016326,3309,>8yrs
POL95381325,Auto,158708,100.75,45446,48761,Monthly,Lapsed,CUST03615219,3315,>8yrs
POL49392272,Health,223024,1457.31,45482,48923,Monthly,Active,CUST58068006,3441,>8yrs
POL57078202,Life,158924,122.68,43782,44711,Quarterly,Lapsed,CUST17011157,929,<4 years
POL73942123,Life,498666,1713.71,43216,44617,Quarterly,Lapsed,CUST59706553,1401,<4 years
POL54249410,Property,331580,797.87,42495,45739,Annually,Lapsed,CUST47542678,3244,>8yrs
POL19058769,Health,493939,144.34,42433,44584,Quarterly,Active,CUST96709554,2151,<6 years
POL23237918,Auto,132842,537.43,42386,44405,Monthly,Active,CUST43760270,2019,<6 years
POL13071740,Auto,174954,1217.29,43582,44147,Annually,Active,CUST34044455,565,<2 years
POL97923307,Auto,481077,870.12,44545,46179,Annually,Terminated,CUST40696387,1634,<6 years
POL96578326,Life,192427,1854.96,42401,45166,Monthly,Active,CUST00972517,2765,<8 years
POL84238087,Property,111901,1420.13,44770,47026,Quarterly,Lapsed,CUST59752065,2256,<8 years
POL41303027,Health,472621,1486.82,43017,46307,Monthly,Active,CUST08745607,3290,>8yrs
POL98434828,Property,10085,310.58,42550,44212,Quarterly,Lapsed,CUST42820015,1662,<6 years
POL71218396,Auto,451039,1476.87,44604,45406,Annually,Active,CUST10569713,802,<4 years
POL66883101,Property,152153,1246.96,42085,43985,Monthly,Terminated,CUST42009069,1900,<6 years
POL95137552,Auto,171173,912.98,44132,44868,Quarterly,Terminated,CUST66228845,736,<4 years
POL45656881,Life,117685,1536.15,43367,45654,Monthly,Active,CUST07355992,2287,<8 years
POL38710685,Life,484035,169.34,43387,45399,Quarterly,Lapsed,CUST22397471,2012,<6 years
POL13276567,Auto,248845,1979.79,44887,48093,Quarterly,Lapsed,CUST20921135,3206,>8yrs
POL31888448,Life,227364,394.57,43029,44601,Annually,Active,CUST73404920,1572,<6 years
POL03123237,Health,226275,1803.92,43229,46217,Annually,Terminated,CUST55740087,2988,>8yrs
POL50504166,Auto,55326,273.86,42865,44356,Quarterly,Lapsed,CUST46496271,1491,<6 years
POL05439001,Auto,52504,521.15,42380,43225,Quarterly,Lapsed,CUST01158686,845,<4 years
POL78750589,Property,350800,1044.55,45260,48179,Monthly,Active,CUST13785611,2919,<8 years
POL18037009,Health,63234,352.96,43143,44745,Quarterly,Active,CUST90193495,1602,<6 years
POL26720328,Life,21718,1722.53,43629,44952,Monthly,Terminated,CUST51701415,1323,<4 years
POL41993395,Auto,499612,227.7,44491,46557,Annually,Lapsed,CUST91449119,2066,<6 years
POL91390239,Property,32344,1458.29,45561,48278,Annually,Terminated,CUST32721526,2717,<8 years
POL39627448,Life,126347,1016.98,44337,47017,Annually,Lapsed,CUST81158705,2680,<8 years
POL78264122,Life,103545,1508.54,44280,47748,Monthly,Lapsed,CUST44428936,3468,>8yrs
POL32302882,Property,44365,1686.48,43886,44582,Quarterly,Lapsed,CUST15839292,696,<2 years
POL38485615,Health,235784,523.71,43688,47120,Annually,Terminated,CUST02254414,3432,>8yrs
POL32589050,Auto,282406,1358.53,43270,44138,Monthly,Active,CUST39886299,868,<4 years
POL45441486,Auto,354726,1887.5,44100,46188,Monthly,Terminated,CUST80741810,2088,<6 years
POL47794870,Auto,192293,445.14,44878,46730,Monthly,Lapsed,CUST74243218,1852,<6 years
POL95668571,Property,300875,995.52,43263,45251,Quarterly,Lapsed,CUST17621953,1988,<6 years
POL82008946,Property,257739,1750.22,45033,46294,Annually,Active,CUST62839618,1261,<4 years
POL81654453,Auto,434047,1251.35,43480,44305,Annually,Lapsed,CUST29927607,825,<4 years
POL96760097,Life,423316,1249.73,44066,47592,Annually,Terminated,CUST71655174,3526,>8yrs
POL31551903,Health,418176,1639.54,43748,46673,Annually,Active,CUST39534406,2925,>8yrs
POL00074761,Health,286278,1694.09,42745,46181,Monthly,Terminated,CUST41261747,3436,>8yrs
POL42519290,Health,473135,1024.8,43189,46799,Annually,Active,CUST72879222,3610,>8yrs
POL27310887,Auto,209273,234.36,43828,44258,Monthly,Active,CUST76892770,430,<2 years
POL07816782,Property,13935,1918.35,42231,44574,Quarterly,Active,CUST23301508,2343,<8 years
POL60030374,Life,310344,842.34,45431,47119,Quarterly,Terminated,CUST03843520,1688,<6 years
POL70572993,Life,139893,1174.73,45575,46481,Monthly,Lapsed,CUST93366412,906,<4 years
POL50159442,Life,430273,504.66,44348,46325,Annually,Lapsed,CUST43326670,1977,<6 years
POL37935124,Auto,259647,1115.6,44931,47256,Annually,Terminated,CUST74762381,2325,<8 years
POL85929126,Life,417567,1106.08,42922,45412,Monthly,Lapsed,CUST86083356,2490,<8 years
POL52938288,Auto,424859,1923.61,44141,45107,Monthly,Terminated,CUST61933067,966,<4 years
POL34332950,Health,291947,808.64,43372,44935,Annually,Terminated,CUST01743153,1563,<6 years
POL29296849,Property,295357,634.99,44087,44578,Annually,Lapsed,CUST28747234,491,<2 years
POL84512558,Health,345129,199.86,45189,45569,Monthly,Active,CUST44420798,380,<2 years
POL44115622,Auto,35268,1310.51,42549,45136,Monthly,Terminated,CUST00698672,2587,<8 years
POL17801092,Auto,35625,174.52,45089,46487,Monthly,Active,CUST68265494,1398,<4 years
POL39256265,Life,38421,1789.69,43903,46326,Annually,Terminated,CUST32721526,2423,<8 years
POL19672686,Property,107957,569.79,42714,45918,Annually,Active,CUST72244441,3204,>8yrs
POL76377276,Health,485983,125.32,45581,49079,Annually,Terminated,CUST73144508,3498,>8yrs
POL03458249,Auto,128045,1579.58,42869,45079,Annually,Active,CUST49648749,2210,<8 years
POL39135067,Auto,423005,1643.44,43815,47073,Monthly,Lapsed,CUST27330763,3258,>8yrs
POL45114954,Auto,168109,700.94,42163,44454,Monthly,Active,CUST02388532,2291,<8 years
POL68938255,Auto,430569,548.17,42834,45362,Quarterly,Terminated,CUST61884842,2528,<8 years
POL02404416,Health,178255,1976.6,45208,47756,Quarterly,Active,CUST79033345,2548,<8 years
POL89295458,Property,318680,867.82,45275,48647,Annually,Active,CUST89565074,3372,>8yrs
POL08440937,Property,263135,1779.78,42478,43623,Quarterly,Active,CUST78939221,1145,<4 years
POL06348797,Property,412599,993.83,44755,47435,Quarterly,Terminated,CUST26489653,2680,<8 years
POL46127836,Life,43030,602.28,45490,46079,Quarterly,Lapsed,CUST71794015,589,<2 years
POL48522495,Health,286088,1701.73,43895,44630,Quarterly,Lapsed,CUST06278301,735,<4 years
POL46902142,Life,412648,361.39,43180,46433,Quarterly,Active,CUST15511549,3253,>8yrs
POL29133385,Auto,239504,1573.24,43629,46148,Monthly,Active,CUST48471962,2519,<8 years
POL46194153,Life,119611,592.67,44900,48499,Quarterly,Active,CUST25664706,3599,>8yrs
POL17440652,Health,16788,197.25,43075,44941,Monthly,Terminated,CUST08450980,1866,<6 years
POL72579941,Life,405312,1991.99,43125,46099,Monthly,Lapsed,CUST51776470,2974,>8yrs
